"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2014","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.7","20.5","28.9","737","Female","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.5","71.3","77.7","1255","Overall","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.7","73.4","82.0","580","Male","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.8","66.1","75.5","675","Female","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.5","22.3","28.7","1255","Overall","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","22.3","18.0","26.6","580","Male","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.2","24.5","33.9","675","Female","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.5","65.5","71.5","2131","Overall","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.1","63.7","72.5","931","Male","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.0","64.9","73.1","1200","Female","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.5","28.5","34.5","2131","Overall","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.9","27.5","36.3","931","Male","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.0","26.9","35.1","1200","Female","All Ages","All Races","All Grades"
"2015","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.6","62.5","72.7","1396","Overall","All Ages","All Races","All Grades"
"2015","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.3","55.6","71.0","581","Male","All Ages","All Races","All Grades"
"2015","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.6","66.4","78.8","815","Female","All Ages","All Races","All Grades"
"2015","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.4","27.3","37.5","1396","Overall","All Ages","All Races","All Grades"
"2015","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.7","29.0","44.4","581","Male","All Ages","All Races","All Grades"
"2015","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.4","21.2","33.6","815","Female","All Ages","All Races","All Grades"
"2014","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.3","63.9","72.7","1425","Overall","All Ages","All Races","All Grades"
"2014","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.1","63.8","76.4","585","Male","All Ages","All Races","All Grades"
"2014","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.2","60.2","72.2","840","Female","All Ages","All Races","All Grades"
"2014","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.7","27.3","36.1","1425","Overall","All Ages","All Races","All Grades"
"2014","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.9","23.6","36.2","585","Male","All Ages","All Races","All Grades"
"2014","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.8","27.8","39.8","840","Female","All Ages","All Races","All Grades"
"2013","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.4","67.9","74.9","1681","Overall","All Ages","All Races","All Grades"
"2013","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.7","64.6","74.8","740","Male","All Ages","All Races","All Grades"
"2013","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.6","69.3","77.9","941","Female","All Ages","All Races","All Grades"
"2013","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.6","25.1","32.1","1681","Overall","All Ages","All Races","All Grades"
"2013","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.3","25.2","35.4","740","Male","All Ages","All Races","All Grades"
"2013","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.4","22.1","30.7","941","Female","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.6","66.8","74.4","1048","Overall","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.2","65.1","75.3","548","Male","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.2","65.6","76.8","500","Female","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.4","25.6","33.2","1048","Overall","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.8","24.7","34.9","548","Male","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.8","23.2","34.4","500","Female","All Ages","All Races","All Grades"
"2015","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.1","64.5","71.7","1221","Overall","All Ages","All Races","All Grades"
"2015","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.3","64.4","74.2","619","Male","All Ages","All Races","All Grades"
"2015","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.7","61.4","72.0","602","Female","All Ages","All Races","All Grades"
"2015","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.9","28.3","35.5","1221","Overall","All Ages","All Races","All Grades"
"2015","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.7","25.8","35.6","619","Male","All Ages","All Races","All Grades"
"2015","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.3","28.0","38.6","602","Female","All Ages","All Races","All Grades"
"2014","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.1","64.8","71.4","1912","Overall","All Ages","All Races","All Grades"
"2014","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.6","62.7","72.5","840","Male","All Ages","All Races","All Grades"
"2014","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.6","64.1","73.1","1072","Female","All Ages","All Races","All Grades"
"2014","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.9","28.6","35.2","1912","Overall","All Ages","All Races","All Grades"
"2014","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.4","27.5","37.3","840","Male","All Ages","All Races","All Grades"
"2014","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.4","26.9","35.9","1072","Female","All Ages","All Races","All Grades"
"2013","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.9","67.7","74.1","2182","Overall","All Ages","All Races","All Grades"
"2013","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.1","64.3","73.9","951","Male","All Ages","All Races","All Grades"
"2013","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.1","69.2","77.0","1231","Female","All Ages","All Races","All Grades"
"2013","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.1","25.9","32.3","2182","Overall","All Ages","All Races","All Grades"
"2013","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.9","26.1","35.7","951","Male","All Ages","All Races","All Grades"
"2013","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.9","23.0","30.8","1231","Female","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.2","67.6","72.8","1979","Overall","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.0","68.3","75.7","932","Male","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.3","64.7","71.9","1047","Female","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.8","27.2","32.4","1979","Overall","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.0","24.3","31.7","932","Male","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.7","28.1","35.3","1047","Female","All Ages","All Races","All Grades"
"2015","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.8","69.0","74.6","1460","Overall","All Ages","All Races","All Grades"
"2015","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.9","70.0","77.8","701","Male","All Ages","All Races","All Grades"
"2015","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.4","65.3","73.5","759","Female","All Ages","All Races","All Grades"
"2015","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.2","25.4","31.0","1460","Overall","All Ages","All Races","All Grades"
"2015","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.1","22.2","30.0","701","Male","All Ages","All Races","All Grades"
"2015","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.6","26.5","34.7","759","Female","All Ages","All Races","All Grades"
"2014","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.6","70.7","76.5","1295","Overall","All Ages","All Races","All Grades"
"2014","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.9","68.8","77.0","626","Male","All Ages","All Races","All Grades"
"2014","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.4","70.2","78.6","669","Female","All Ages","All Races","All Grades"
"2014","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.4","23.5","29.3","1295","Overall","All Ages","All Races","All Grades"
"2014","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.1","23.0","31.2","626","Male","All Ages","All Races","All Grades"
"2014","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.6","21.4","29.8","669","Female","All Ages","All Races","All Grades"
"2013","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.5","73.1","77.9","2153","Overall","All Ages","All Races","All Grades"
"2013","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.6","72.2","79.0","1028","Male","All Ages","All Races","All Grades"
"2013","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.3","72.0","78.6","1125","Female","All Ages","All Races","All Grades"
"2013","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.5","22.1","26.9","2153","Overall","All Ages","All Races","All Grades"
"2013","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.4","21.0","27.8","1028","Male","All Ages","All Races","All Grades"
"2013","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.7","21.4","28.0","1125","Female","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.4","67.1","71.7","2214","Overall","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.3","64.0","70.6","1152","Male","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.8","68.5","75.1","1062","Female","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.6","28.3","32.9","2214","Overall","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.7","29.4","36.0","1152","Male","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.2","24.9","31.5","1062","Female","All Ages","All Races","All Grades"
"2015","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.4","67.0","71.8","2293","Overall","All Ages","All Races","All Grades"
"2015","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.9","66.4","73.4","1101","Male","All Ages","All Races","All Grades"
"2015","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.8","65.4","72.2","1192","Female","All Ages","All Races","All Grades"
"2015","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.6","28.2","33.0","2293","Overall","All Ages","All Races","All Grades"
"2015","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.1","26.6","33.6","1101","Male","All Ages","All Races","All Grades"
"2015","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.2","27.8","34.6","1192","Female","All Ages","All Races","All Grades"
"2014","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.1","67.9","72.3","2311","Overall","All Ages","All Races","All Grades"
"2014","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.5","67.4","73.6","1139","Male","All Ages","All Races","All Grades"
