,Year,Location Description,Data Source,Topic Description,Measure Description,Response,Data Value,Low Confidence Limit,High Confidence Limit,Sample Size,Gender,legislation percentage
1082,2016,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,78.1,72.6,83.6,455,Female,87.7
1083,2016,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,26.5,22.3,30.7,906,Overall,87.7
1084,2016,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,30.1,24.0,36.2,451,Male,87.7
1085,2016,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,21.9,16.4,27.4,455,Female,87.7
1086,2015,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,74.4,70.5,78.3,890,Overall,87.7
1087,2015,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,73.1,67.5,78.7,445,Male,87.7
1088,2015,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,76.1,70.6,81.6,445,Female,87.7
1089,2015,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,25.6,21.7,29.5,890,Overall,87.7
1090,2015,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,26.9,21.3,32.5,445,Male,87.7
1091,2015,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,23.9,18.4,29.4,445,Female,87.7
1092,2014,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,71.5,67.9,75.1,867,Overall,87.7
1093,2014,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,72.9,67.7,78.1,414,Male,87.7
1094,2014,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,70.0,65.1,74.9,453,Female,87.7
1095,2014,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,28.5,24.9,32.1,867,Overall,87.7
1096,2014,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,27.1,21.9,32.3,414,Male,87.7
1097,2014,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,30.0,25.1,34.9,453,Female,87.7
1098,2013,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,75.3,71.7,78.9,879,Overall,87.7
1099,2013,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,76.0,70.8,81.2,419,Male,87.7
1100,2013,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,74.4,69.5,79.3,460,Female,87.7
1101,2013,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,24.7,21.1,28.3,879,Overall,87.7
1102,2013,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,24.0,18.8,29.2,419,Male,87.7
1103,2013,Vermont,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,25.6,20.7,30.5,460,Female,87.7
1104,2016,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,72.9,69.8,76.0,1262,Overall,86.8
1105,2016,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,72.9,68.6,77.2,605,Male,86.8
1106,2016,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,72.9,68.5,77.3,657,Female,86.8
1107,2016,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,27.1,24.0,30.2,1262,Overall,86.8
1108,2016,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,27.1,22.8,31.4,605,Male,86.8
1109,2016,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,27.1,22.7,31.5,657,Female,86.8
1110,2015,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,71.4,68.0,74.8,1247,Overall,86.8
1111,2015,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,68.3,63.2,73.4,576,Male,86.8
1112,2015,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,75.2,71.0,79.4,671,Female,86.8
1113,2015,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,28.6,25.2,32.0,1247,Overall,86.8
1114,2015,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,31.7,26.6,36.8,576,Male,86.8
1115,2015,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,24.8,20.6,29.0,671,Female,86.8
1116,2014,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,71.6,68.5,74.7,1457,Overall,86.8
1117,2014,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,69.3,64.9,73.7,680,Male,86.8
1118,2014,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,74.4,70.3,78.5,777,Female,86.8
1119,2014,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,28.4,25.3,31.5,1457,Overall,86.8
1120,2014,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,30.7,26.3,35.1,680,Male,86.8
1121,2014,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,25.6,21.5,29.7,777,Female,86.8
1122,2013,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,70.5,67.3,73.7,1393,Overall,86.8
1123,2013,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,68.8,64.1,73.5,627,Male,86.8
1124,2013,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,72.7,68.6,76.8,766,Female,86.8
1125,2013,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,29.5,26.3,32.7,1393,Overall,86.8
1126,2013,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,31.2,26.5,35.9,627,Male,86.8
1127,2013,Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,27.3,23.2,31.4,766,Female,86.8
1128,2016,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,65.9,62.9,68.9,1603,Overall,91.0
1129,2016,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,63.9,59.8,68.0,797,Male,91.0
1130,2016,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,68.5,64.4,72.6,806,Female,91.0
1131,2016,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,34.1,31.1,37.1,1603,Overall,91.0
1132,2016,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,36.1,32.0,40.2,797,Male,91.0
1133,2016,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,31.5,27.4,35.6,806,Female,91.0
1134,2015,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,66.6,63.6,69.6,1843,Overall,91.0
1135,2015,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,64.3,60.0,68.6,881,Male,91.0
1136,2015,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,69.4,65.3,73.5,962,Female,91.0
1137,2015,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,33.4,30.4,36.4,1843,Overall,91.0
1138,2015,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,35.7,31.4,40.0,881,Male,91.0
1139,2015,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,30.6,26.5,34.7,962,Female,91.0
1140,2014,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,71.0,67.6,74.4,1141,Overall,91.0
1141,2014,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,70.9,66.0,75.8,538,Male,91.0
1142,2014,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,71.2,66.5,75.9,603,Female,91.0
1143,2014,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,29.0,25.6,32.4,1141,Overall,91.0
1144,2014,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,29.1,24.2,34.0,538,Male,91.0
1145,2014,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,28.8,24.1,33.5,603,Female,91.0
1146,2013,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,70.6,67.5,73.7,1427,Overall,91.0
1147,2013,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,69.5,65.1,73.9,658,Male,91.0
1148,2013,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,71.9,67.6,76.2,769,Female,91.0
1149,2013,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,29.4,26.3,32.5,1427,Overall,91.0
1150,2013,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,30.5,26.1,34.9,658,Male,91.0
1151,2013,Washington,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,28.1,23.8,32.4,769,Female,91.0
1152,2016,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,79.3,76.8,81.8,1523,Overall,72.9
1153,2016,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,77.2,73.5,80.9,707,Male,72.9
1154,2016,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,81.4,78.2,84.6,816,Female,72.9
1155,2016,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,20.7,18.2,23.2,1523,Overall,72.9
1156,2016,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,22.8,19.1,26.5,707,Male,72.9
1157,2016,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,18.6,15.4,21.8,816,Female,72.9
1158,2015,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,81.6,79.2,84.0,1336,Overall,72.9
1159,2015,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,79.6,75.9,83.3,613,Male,72.9
1160,2015,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,83.4,80.3,86.5,723,Female,72.9
1161,2015,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,18.4,16.0,20.8,1336,Overall,72.9
1162,2015,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,20.4,16.7,24.1,613,Male,72.9
1163,2015,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,16.6,13.5,19.7,723,Female,72.9
1164,2014,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,84.4,82.1,86.7,1367,Overall,72.9
1165,2014,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,81.0,77.2,84.8,599,Male,72.9
1166,2014,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,87.9,85.4,90.4,768,Female,72.9
1167,2014,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,15.6,13.3,17.9,1367,Overall,72.9
1168,2014,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,19.0,15.2,22.8,599,Male,72.9
1169,2014,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,12.1,9.6,14.6,768,Female,72.9
1170,2013,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,83.5,81.2,85.8,1388,Overall,72.9
1171,2013,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,81.7,78.1,85.3,606,Male,72.9
1172,2013,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,85.3,82.5,88.1,782,Female,72.9
1173,2013,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,16.5,14.2,18.8,1388,Overall,72.9
1174,2013,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,18.3,14.7,21.9,606,Male,72.9
1175,2013,West Virginia,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,14.7,11.9,17.5,782,Female,72.9
1176,2016,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,72.7,68.5,76.9,738,Overall,84.4
1177,2016,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,71.6,65.7,77.5,365,Male,84.4
1178,2016,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,73.9,67.8,80.0,373,Female,84.4
1179,2016,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,27.3,23.1,31.5,738,Overall,84.4
1180,2016,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,28.4,22.5,34.3,365,Male,84.4
1181,2016,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,26.1,20.0,32.2,373,Female,84.4
1182,2015,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,65.6,60.9,70.3,948,Overall,84.4
1183,2015,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,65.5,59.1,71.9,461,Male,84.4
1184,2015,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,65.8,58.9,72.7,487,Female,84.4
1185,2015,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,34.4,29.7,39.1,948,Overall,84.4
1186,2015,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,34.5,28.1,40.9,461,Male,84.4
1187,2015,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,34.2,27.3,41.1,487,Female,84.4
1188,2014,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,74.1,70.3,77.9,1013,Overall,84.4
1189,2014,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,73.7,68.1,79.3,462,Male,84.4
1190,2014,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,74.4,69.2,79.6,551,Female,84.4
1191,2014,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,25.9,22.1,29.7,1013,Overall,84.4
1192,2014,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,26.3,20.7,31.9,462,Male,84.4
1193,2014,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,25.6,20.4,30.8,551,Female,84.4
1194,2013,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,69.5,65.1,73.9,1066,Overall,84.4
1195,2013,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,67.8,61.4,74.2,501,Male,84.4
1196,2013,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,71.6,65.8,77.4,565,Female,84.4
1197,2013,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,30.5,26.1,34.9,1066,Overall,84.4
1198,2013,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,32.2,25.8,38.6,501,Male,84.4
1199,2013,Wisconsin,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,28.4,22.6,34.2,565,Female,84.4
1200,2016,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,77.1,72.3,81.9,624,Overall,83.7
1201,2016,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,74.5,67.3,81.7,285,Male,83.7
1202,2016,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,79.6,73.3,85.9,339,Female,83.7
1203,2016,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,22.9,18.1,27.7,624,Overall,83.7
1204,2016,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,25.5,18.3,32.7,285,Male,83.7
1205,2016,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,20.4,14.1,26.7,339,Female,83.7
1206,2015,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,73.4,68.7,78.1,773,Overall,83.7
1207,2015,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,70.2,63.5,76.9,356,Male,83.7
1208,2015,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,77.3,70.8,83.8,417,Female,83.7
1209,2015,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,26.6,21.9,31.3,773,Overall,83.7
1210,2015,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,29.8,23.1,36.5,356,Male,83.7
1211,2015,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,22.7,16.2,29.2,417,Female,83.7
1212,2014,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,73.5,68.6,78.4,875,Overall,83.7
1213,2014,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,72.3,65.0,79.6,379,Male,83.7
1214,2014,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,74.8,68.3,81.3,496,Female,83.7
1215,2014,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,26.5,21.6,31.4,875,Overall,83.7
1216,2014,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,27.7,20.4,35.0,379,Male,83.7
1217,2014,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,25.2,18.7,31.7,496,Female,83.7
1218,2013,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,74.8,70.9,78.7,973,Overall,83.7
1219,2013,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,75.0,69.3,80.7,416,Male,83.7
1220,2013,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Every Day,74.6,69.5,79.7,557,Female,83.7
1221,2013,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,25.2,21.3,29.1,973,Overall,83.7
1222,2013,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,25.0,19.3,30.7,416,Male,83.7
1223,2013,Wyoming,BRFSS,Cigarette Use (Adults),Smoking Frequency,Some Days,25.4,20.3,30.5,557,Female,83.7
0,2016,Alabama,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,30.6,23.6,37.6,284,Overall,80.2
1,2016,Alabama,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,34.9,24.6,45.2,131,Male,80.2
2,2016,Alabama,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,24.1,16.3,31.9,153,Female,80.2
3,2016,Alabama,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,69.4,62.4,76.4,284,Overall,80.2
4,2016,Alabama,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,65.1,54.8,75.4,131,Male,80.2
5,2016,Alabama,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,75.9,68.1,83.7,153,Female,80.2
6,2016,Alaska,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,31.2,16.5,45.9,88,Overall,90.9
7,2016,Alaska,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,*,*,*,*,Male,90.9
8,2016,Alaska,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,*,*,*,*,Female,90.9
9,2016,Alaska,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,68.8,54.1,83.5,88,Overall,90.9
10,2016,Alaska,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,*,*,*,*,Male,90.9
11,2016,Alaska,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,*,*,*,*,Female,90.9
12,2016,Arizona,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,42.6,34.9,50.3,338,Overall,91.3
13,2016,Arizona,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,38.7,28.2,49.2,151,Male,91.3
14,2016,Arizona,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,47.8,36.7,58.9,187,Female,91.3
15,2016,Arizona,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,57.4,49.7,65.1,338,Overall,91.3
16,2016,Arizona,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,61.3,50.8,71.8,151,Male,91.3
17,2016,Arizona,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,52.2,41.1,63.3,187,Female,91.3
18,2016,Arkansas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,36.3,25.3,47.3,177,Overall,81.2
19,2016,Arkansas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,36.7,21.6,51.8,72,Male,81.2
20,2016,Arkansas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,35.8,20.1,51.5,105,Female,81.2
21,2016,Arkansas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,63.7,52.7,74.7,177,Overall,81.2
22,2016,Arkansas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,63.3,48.2,78.4,72,Male,81.2
23,2016,Arkansas,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,64.2,48.5,79.9,105,Female,81.2
24,2016,California,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,31.3,24.7,37.9,294,Overall,92.1
25,2016,California,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,32.0,23.9,40.1,183,Male,92.1
26,2016,California,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,29.8,18.4,41.2,111,Female,92.1
27,2016,California,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,68.7,62.1,75.3,294,Overall,92.1
28,2016,California,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,68.0,59.9,76.1,183,Male,92.1
29,2016,California,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,70.2,58.8,81.6,111,Female,92.1
30,2016,Colorado,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,28.7,23.7,33.7,453,Overall,89.3
31,2016,Colorado,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,32.1,25.3,38.9,251,Male,89.3
32,2016,Colorado,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,23.9,16.7,31.1,202,Female,89.3
33,2016,Colorado,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,71.3,66.3,76.3,453,Overall,89.3
34,2016,Colorado,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,67.9,61.1,74.7,251,Male,89.3
35,2016,Colorado,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,76.1,68.9,83.3,202,Female,89.3
36,2016,Connecticut,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,27.2,19.6,34.8,249,Overall,86.7
37,2016,Connecticut,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,24.8,15.0,34.6,134,Male,86.7
38,2016,Connecticut,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,31.1,19.4,42.8,115,Female,86.7
39,2016,Connecticut,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,72.8,65.2,80.4,249,Overall,86.7
40,2016,Connecticut,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,75.2,65.4,85.0,134,Male,86.7
41,2016,Connecticut,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,68.9,57.2,80.6,115,Female,86.7
42,2016,Delaware,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,42.5,30.9,54.1,134,Overall,84.0
43,2016,Delaware,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,48.4,34.2,62.6,78,Male,84.0
44,2016,Delaware,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,32.1,12.8,51.4,56,Female,84.0
45,2016,Delaware,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,57.5,45.9,69.1,134,Overall,84.0
46,2016,Delaware,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,51.6,37.4,65.8,78,Male,84.0
47,2016,Delaware,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,67.9,48.6,87.2,56,Female,84.0
48,2016,District of Columbia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,15.2,5.3,25.1,63,Overall,83.3
49,2016,District of Columbia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,*,*,*,*,Male,83.3
50,2016,District of Columbia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,*,*,*,*,Female,83.3
51,2016,District of Columbia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,84.8,74.9,94.7,63,Overall,83.3
52,2016,District of Columbia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,*,*,*,*,Male,83.3
53,2016,District of Columbia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,*,*,*,*,Female,83.3
54,2016,Florida,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,36.3,31.2,41.4,1349,Overall,88.8
55,2016,Florida,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,39.5,32.4,46.6,649,Male,88.8
56,2016,Florida,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,32.0,24.6,39.4,700,Female,88.8
57,2016,Florida,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,63.7,58.6,68.8,1349,Overall,88.8
58,2016,Florida,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,60.5,53.4,67.6,649,Male,88.8
59,2016,Florida,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,68.0,60.6,75.4,700,Female,88.8
60,2016,Georgia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,29.4,20.9,37.9,187,Overall,86.5
61,2016,Georgia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,30.3,18.5,42.1,97,Male,86.5
62,2016,Georgia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,28.1,16.3,39.9,90,Female,86.5
63,2016,Georgia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,70.6,62.1,79.1,187,Overall,86.5
64,2016,Georgia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,69.7,57.9,81.5,97,Male,86.5
65,2016,Georgia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,71.9,60.1,83.7,90,Female,86.5
66,2016,Hawaii,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,41.2,33.2,49.2,235,Overall,87.4
67,2016,Hawaii,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,44.2,34.2,54.2,147,Male,87.4
68,2016,Hawaii,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,34.0,21.4,46.6,88,Female,87.4
69,2016,Hawaii,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,58.8,50.8,66.8,235,Overall,87.4
70,2016,Hawaii,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,55.8,45.8,65.8,147,Male,87.4
71,2016,Hawaii,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,66.0,53.4,78.6,88,Female,87.4
72,2016,Idaho,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,39.5,28.7,50.3,152,Overall,91.0
